Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32,Sensor33,Sensor34,Sensor35,Sensor36,Sensor37,Sensor38,Sensor39,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor46,Sensor47,Sensor48,Sensor49,Sensor50,Sensor51,Sensor52,Sensor53,Sensor54,Sensor55,Sensor56,Sensor57,Sensor58,Sensor59,Sensor60,Sensor61,Sensor62,Sensor63,Sensor64,Sensor65,Sensor66,Sensor67,Sensor68,Sensor69,Sensor70,Sensor71,Sensor72,Sensor73,Sensor74,Sensor75,Sensor76,Sensor77,Sensor78,Sensor79,Sensor80,Sensor81,Sensor82,Sensor83,Sensor84,Sensor85,Sensor86,Sensor87,Sensor88,Sensor89,Sensor90,Sensor91,Sensor92,Sensor93,Sensor94,label
0.00035829,0.99175036,0.015432099,2.58e-19,0.0,1,0.6297972,0.3918449,0.064445786,0.0,0.0,0.0,0.0,0.71098715,0.66581583,0.96946764,0.001118049,0.4711359,0.5594399,0.73941284,0.001803753,0.0,0.0,0.0,0.019868923,0.07951446,1,0.40545225,0.10143883,0.4106205,0.11366594,0.26217955,0.11040244,0.113624185,0.83025175,0.22956702,0.24945726,0.0,0.0,0.0,0,0.097039856,0.9454924,0.6666667,0.0,0.056457594,0.8559043,0.28634128,0.6189921,0.9963698,0.75049746,0.87010086,0.014428246,0.003921569,0.12464546,0.02111099,0.48934424,0.89545864,0.9547435,0.74785465,0.27045047,0.00022997,0.2887404,1.0,0.7879325,1.0,0.23654851,0.7118644,0.0990991,0.2971001,0.1875,1.0,0.02612531,0.46248716,0.46098176,1.0,0.40731055,0.14708984,0,0.003021148,0.032323234,0.0,0.020833334,0.008221994,0.005154639,0.0,0.093709916,0.40060169,0.033258453,0.31606144,0.047862895,0.040958393,0.013465578,0.71568626,7
0.00035829,0.99164444,0.03265107,2.58e-19,5.85e-07,1,0.63058317,0.37054044,0.031400405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.12485924,0.6551028,0.27636054,0.19530496,0.9176343,0.40270036,0.688777,0.0,0.0,0.0,0,0.09701384,0.0,0.6666667,0.0,0.06202169,0.9383018,0.28634128,0.5524384,0.99654603,0.7500525,0.8723346,0.001539557,0.003921569,0.1368245,0.06424774,0.829618,0.2598684,0.2780616,0.74999046,0.26017824,0.000437701,0.53857774,1.0,0.7879325,1.0,0.3611164,0.40677965,0.0990991,0.023221105,0.25,1.0,0.033914458,0.71428573,0.70920247,1.0,0.6096761,0.26734865,1,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,7
0.00035829,0.5357849,0.060202923,2.58e-19,0.0,1,0.6300351,0.36789325,0.027599769,0.0,0.0,0.0,0.33403778,0.73114556,0.4889827,0.9668137,0.001405023,0.21931325,0.44960037,0.0,0.0,7.84e-05,0.0,0.000553823,0.02204347,0.002393491,1,0.33065966,0.15411589,0.41617048,0.18208185,0.15595631,0.146257,0.113918,0.88238466,0.3443042,0.3367603,0.0,0.0,0.0,0,0.097070746,0.44517505,0.33333334,0.0,0.050496094,0.86349756,0.28634128,0.52775985,0.99904245,0.8563425,0.87233055,0.002698746,0.003921569,0.19006093,0.02994307,0.6227527,0.5064655,0.5396367,0.7499951,0.2662529,0.000304041,0.3451983,1.0,0.7879325,1.0,0.2686529,0.30508474,0.0990991,0.1069186,0.0625,0.31034482,0.025243111,0.6256158,0.62116355,1.0,0.53695416,0.1503452,0,-0.002014099,0.02020202,0.01010101,0.020833334,0.003083248,0.005154639,0.0,0.023965336,0.103616685,0.019649792,0.034743495,0.023878776,0.009255494,0.1535394,0.31388888,7
0.00035829,0.99255705,0.015432099,2.58e-19,0.0,1,0.87200385,0.42114094,0.109513275,0.8102628,0.4652314,0.4652314,0.39205554,0.70607966,0.47296306,0.9810796,0.000868383,0.28719422,0.44220492,0.6049988,0.002678462,0.0,0.0,0.0,0.061500102,0.1042872,1,0.3933268,0.06485846,0.41575807,0.11455457,0.000226617,0.110366516,0.11364856,0.83294076,0.23177445,0.00048496,0.0,0.0,0.0,0,0.097039856,0.0,0.0,0.0,0.058235083,0.85590875,0.28634128,0.64546734,0.9963799,0.76288587,0.0,0.02377977,0.003921569,0.000254353,0.021320624,0.48938188,0.21875,0.23502585,0.0,0.0,8.75e-05,0.14414659,1.0,0.7879325,0.16655818,0.31564945,0.15254237,0.0,0.010008341,0.125,1.0,0.006300346,0.42857143,0.4271273,1.0,0.3790527,0.1269906,1,0.003021148,0.032323234,0.0,0.020833334,0.008221994,0.005154639,0.005102041,0.09100925,0.39846605,0.033258453,0.30058584,0.035279337,0.021674542,0.013465578,0.8333333,1
0.00035829,0.991607,0.032175925,2.58e-19,5.87e-07,1,0.6305296,0.37030202,0.031563424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.12489724,0.65513533,0.27629688,0.1952676,0.91514796,0.4029727,0.6887795,0.0,0.0,0.0,0,0.09701384,0.0,0.6666667,0.0,0.06194814,0.9379933,0.28634128,0.5120504,0.9965531,0.7899601,0.8723253,0.001561763,0.003921569,0.13686626,0.06376067,0.8296108,0.2625,0.28086907,0.7499891,0.26052377,0.000438422,0.521213,1.0,0.7879325,1.0,0.34683317,0.45762712,0.0990991,0.024061719,0.25,1.0,0.033936087,0.71428573,0.70920247,1.0,0.6110726,0.26668027,1,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,7
0.00035829,0.99115777,0.015432099,2.58e-19,0.0,1,0.8723918,0.42013422,0.107964605,0.81057817,0.4671855,0.4671855,0.3920392,0.70607305,0.4714656,0.9805823,0.000874237,0.28816855,0.44168,0.7120001,0.002142771,0.0,0.0,0.0,0.056977842,0.10557071,1,0.39330956,0.06472502,0.41562632,0.100378275,0.000226617,0.11038376,0.11361254,0.85291487,0.2314576,0.0,0.0,0.0,0.0,0,0.097039856,0.0,0.0,0.0,0.058284014,0.85604674,0.28634128,0.63748896,0.99641687,0.76971793,0.0,0.018050466,0.003921569,0.000254353,0.020944262,0.48936787,0.21875,0.23502585,0.0,0.0,8.75e-05,0.14430955,1.0,0.7879325,0.16791734,0.31564945,0.22033899,0.0,0.010008341,0.125,1.0,0.006314488,0.42857143,0.42764354,1.0,0.37992397,0.1269906,1,0.003021148,0.032323234,0.0,0.020833334,0.008221994,0.005154639,0.005102041,0.09100925,0.39846605,0.033258453,0.30058584,0.035279337,0.021599544,0.013465578,0.8333333,1
0.00035829,0.99084634,0.015432099,2.58e-19,0.0,1,0.87200385,0.420302,0.108222716,0.81093854,0.46673456,0.46673456,0.39200386,0.7060585,0.47213972,0.98089147,0.000663483,0.28489906,0.44186315,0.62249917,0.001939579,0.0,0.0,0.0,0.0685339,0.096377864,1,0.3932754,0.06819257,0.4157252,0.117329285,0.000226617,0.110417865,0.11362812,0.8202125,0.22834411,0.000692798,0.0,0.0,0.0,0,0.097039856,0.0,0.0,0.0,0.05466085,0.8558401,0.28634128,0.58081216,0.99637085,0.73758143,0.0,0.012426694,0.003921569,0.000254353,0.02099475,0.48932254,0.21875,0.23502585,0.0,0.0,8.79e-05,0.14634864,1.0,0.7879325,0.16807456,0.31564945,0.15254237,0.0,0.010008341,0.125,1.0,0.006335473,0.5714286,0.5688737,1.0,0.5005743,0.1269906,1,0.003021148,0.032323234,0.0,0.020833334,0.008221994,0.005154639,0.005102041,0.09100925,0.39846605,0.033258453,0.30058584,0.035279337,0.021446452,0.013465578,0.8333333,1
0.00035829,0.53812873,0.05849842,2.58e-19,0.0,1,0.63024426,0.36803496,0.027817795,0.0,0.0,0.0,0.3279403,0.7286725,0.48201784,0.9590981,0.001421284,0.21963637,0.44960797,0.0,0.0,9.59e-05,0.0,0.000545295,0.021631014,0.002956873,1,0.32456827,0.08662307,0.41253877,0.18215948,0.1560228,0.14609094,0.11392813,0.8812545,0.34464577,0.33630994,0.0,0.0,0.0,0,0.097070746,0.44517505,0.33333334,0.0,0.05029663,0.8634901,0.28634128,0.5372398,0.9990486,0.8730556,0.8723327,0.002697479,0.003921569,0.19014603,0.029566394,0.6220668,0.50872093,0.5420393,0.7499934,0.26695362,0.0003038,0.34611893,1.0,0.7879325,1.0,0.2679314,0.9661017,0.0990991,0.10773513,0.125,0.3139535,0.025224859,0.62458473,0.62013984,1.0,0.5366809,0.14914013,0,-0.002014099,0.02020202,0.01010101,0.020833334,0.003083248,0.005154639,0.0,0.023965336,0.101157926,0.019649792,0.021132555,0.018384004,0.007263364,0.1535394,0.30833334,7
0.00035829,0.9917037,0.015432099,2.58e-19,0.0,1,0.6300523,0.3917907,0.06439977,0.0,0.0,0.0,0.0,0.71253467,0.4754182,0.98100764,0.001463566,0.30457228,0.44260764,0.55499935,0.001754857,0.0,0.0,0.0,0.000736528,0.094304785,1,0.40926534,0.06179114,0.41600913,0.11635671,0.26448423,0.11038555,0.11363585,0.82554436,0.22934122,0.2495078,0.0,0.0,0.0,0,0.097039856,0.9454924,0.6666667,0.0,0.056086432,0.8559186,0.28634128,0.6146505,0.99637395,0.7480923,0.8701289,0.01656988,0.003921569,0.12759136,0.021227315,0.48933014,0.8913044,0.9503427,0.74794674,0.27086732,0.000229972,0.29161295,1.0,0.7879325,1.0,0.23801704,0.6101695,0.0990991,0.28795737,0.1875,1.0,0.026010793,0.46583852,0.4644283,1.0,0.41119498,0.14907593,0,0.003021148,0.032323234,0.0,0.020833334,0.003083248,0.005154639,0.0,0.09432959,0.40098312,0.033258453,0.32277304,0.05187739,0.045810662,0.013465578,0.8333333,7
0.00035829,0.9916007,0.015432099,2.58e-19,0.0,1,0.6302871,0.3722595,0.034316618,0.0,0.0,0.0,0.0,0.0,0.6753181,0.9818525,0.000282956,0.49995753,0.5697965,0.0,0.00316336,0.0,0.0,0.0,0.26805928,0.012841142,1,0.37743527,0.10914574,0.42132366,0.09137939,0.24878636,0.11028167,0.11068879,0.84651214,0.2367625,0.250733,0.69215953,0.0,0.3736624,0,0.000145277,0.0,0.6666667,0.0,0.0377503,0.8559692,0.28634128,0.22660576,0.9962466,0.68989056,0.87234,0.031028764,0.003921569,0.3174098,0.01706288,0.4895168,0.15625,0.16770448,0.7478532,0.2739094,0.00024874,0.3307748,1.0,0.7879325,1.0,0.3585538,0.7118644,0.0990991,0.03586322,0.125,1.0,0.019161593,0.71428573,0.71077746,1.0,0.608792,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.0666894,0.004707358,0.24971408,0.299654,0.09747036,0.07144554,0.099024445,0.7083333,7
0.00035829,0.9916807,0.015432099,2.58e-19,0.0,1,0.6300115,0.3785022,0.043960996,0.0,0.0,0.0,0.0,0.061956935,0.42743364,0.8831597,0.00089375,0.22175775,0.4423831,0.6720005,0.002105828,0.0,0.0,0.0,0.23524696,0.09409877,1,0.15286483,0.06872596,0.37433934,0.31702098,0.43635672,0.1104105,0.11358195,0.7109812,0.26244977,0.24937662,0.0,0.0,0.0,0,0.097039856,0.9454924,0.6666667,0.0,0.056809664,0.85591877,0.28634128,0.59577864,0.9963937,0.6646432,0.86997956,0.027637998,0.003921569,0.34712642,0.020931471,0.48931223,0.9375,0.9992791,0.74793345,0.2770108,0.000230246,0.28886274,1.0,0.7879325,1.0,0.2626678,0.2542373,0.0990991,0.3119266,70.125,1.0,0.026135355,0.42857143,0.42734948,1.0,0.37508696,0.1269906,0,0.008056395,0.02020202,0.0,0.020833334,0.003083248,0.0,0.005102041,0.15201794,0.01008296,0.033258453,0.5576348,0.5452345,0.3996865,0.4998815,0.8333333,7
0.00035829,0.9916838,0.03206447,2.58e-19,6.39e-07,1,0.63048106,0.38478747,0.053588986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.29002544,0.3679018,0.27633607,0.19463341,0.86079305,0.4536299,0.68880033,0.0,0.0,0.0,0,0.09701384,0.0,0.6666667,0.0,0.061752304,0.95335555,0.28634128,0.67243516,0.99976736,0.83822924,0.87234086,0.006326569,0.003921569,0.31777474,0.06537226,0.82939166,0.25694445,0.27459612,0.7499953,0.26409626,0.00039919,0.5620264,1.0,0.7879325,1.0,0.32644302,0.3559322,0.0990991,0.021962747,0.25,1.0,0.03223658,0.71428573,0.70920247,1.0,0.6315732,0.2680913,1,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,4
0.00035829,0.99172175,0.015432099,2.58e-19,0.0,1,0.62991995,0.3710411,0.03252761,0.0,0.0,0.0,0.39172104,0.5580333,0.5240979,0.9715763,0.001350443,0.22018209,0.4710925,0.0,0.0,2.81e-05,0.0,0.000296906,0.00450232,0.002060269,1,0.39209297,0.08823492,0.41800046,0.072220944,0.061858512,0.11042208,0.11390889,0.83694124,0.21317129,0.25037545,0.0,0.0,0.0,0,0.097070746,0.44517505,0.33333334,0.0,0.057049368,0.86350363,0.28634128,0.6254309,0.9990224,0.8547436,0.87232995,0.001603839,0.003921569,0.06971047,0.019698583,0.48783398,0.9375,0.9988,0.7499918,0.2660427,0.000285156,0.30231273,1.0,0.7879325,1.0,0.117407076,0.0,0.0990991,0.30191827,0.0625,1.0,0.023782274,0.42857143,0.4255215,1.0,0.3632913,0.1269906,0,-0.002014099,0.02020202,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.015051409,0.02723466,0.9338592,0.29189634,0.47402912,0.38938546,0.048228253,0.8033206,7
0.00035829,0.9917269,0.0485705,2.58e-19,6.07e-07,1,0.63063425,0.3786648,0.04417016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.16394538,0.6885807,0.2763733,0.19526578,0.8636474,0.41569147,0.688777,0.0,0.0,0.0,0,0.09701384,0.0,0.6666667,0.0,0.062016077,0.9380917,0.28634128,0.5480171,0.99657273,0.76507044,0.8723307,0.001591759,0.003921569,0.18023035,0.06361233,0.82959604,0.26151314,0.27987733,0.74999666,0.261432,0.000436614,0.5490128,1.0,0.7879325,1.0,0.3559986,0.6101695,0.0990991,0.0837979,0.1875,1.0,0.033834927,0.71428573,0.70920247,1.0,0.61041737,0.17377663,1,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,5
0.00035829,0.99171805,0.015432099,2.58e-19,0.0,1,0.6302427,0.3709191,0.03199215,0.0,0.0,0.0,0.0,0.0660754,0.47465053,0.9809945,0.000964001,0.22420694,0.44244668,0.6690003,0.001921106,0.0,0.0,0.0,0.23937146,0.11037171,1,0.16304119,0.069063775,0.415802,0.3526674,0.4668885,0.11041985,0.1136526,0.94299453,0.27317876,0.24932052,0.0,0.0,0.0,0,0.097039856,0.9454924,0.6666667,0.0,0.057917114,0.8559883,0.28634128,0.5638985,0.9963853,0.82386386,0.8700317,0.044264413,0.003921569,0.3862172,0.018977376,0.48938224,0.9375,0.9992791,0.7480826,0.29187635,0.000232124,0.27973455,1.0,0.7879325,1.0,0.27144787,0.86440676,0.0990991,0.29274395,1.6875,1.0,0.026468785,0.42857143,0.42745677,1.0,0.3781729,0.1269906,0,0.008056395,0.02020202,0.0,0.020833334,0.003083248,0.0,0.005102041,0.15305224,0.01008296,0.033258453,0.57358867,0.56206155,0.4146958,0.4998815,0.8333333,7
0.00035829,0.9917777,0.015432099,2.58e-19,0.0,1,0.629881,0.37043568,0.031510923,0.0,0.0,0.0,0.4169835,0.5682794,0.4754659,0.9753063,0.001173218,0.1791624,0.4413098,0.0,0.0,0.0,0.0,0.000264094,0.014361558,1.84e-05,1,0.41738206,0.0884177,0.41956902,0.09227343,0.07903382,0.110392846,0.11390994,0.79041564,0.22790657,0.25037658,0.0,0.0,0.0,0,0.097070746,0.44517505,0.33333334,0.0,0.05358619,0.8635378,0.28634128,0.5984486,0.99903494,0.8809647,0.8723327,0.004707415,0.003921569,0.09164991,0.019721592,0.4878249,0.9375,0.9988,0.74999106,0.26619998,0.000285132,0.30168456,1.0,0.7879325,1.0,0.12399719,0.8305085,0.0990991,0.24353628,0.0,1.0,0.023807406,0.42857143,0.4255215,1.0,0.36579397,0.1269906,0,-0.002014099,0.02020202,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.015051409,0.031190753,0.9338592,0.3150895,0.50722355,0.44449836,0.048228253,0.27272728,7
0.00035829,0.9916883,0.015432099,2.58e-19,0.0,1,0.6299256,0.37090576,0.032322317,0.0,0.0,0.0,0.0,0.06772548,0.47304878,0.9809029,0.000749346,0.22067468,0.44251993,0.6040004,0.00221666,0.0,0.0,0.0,0.31611767,0.1022326,1,0.16712004,0.07535833,0.41571417,0.35259554,0.46682698,0.1103418,0.11365995,0.94324803,0.2712519,0.24933754,0.0,0.0,0.0,0,0.097039856,0.9454924,0.6666667,0.0,0.058298584,0.8559073,0.28634128,0.5637147,0.9963749,0.8235891,0.8702793,0.039075933,0.003921569,0.3861389,0.018957553,0.48938593,0.9375,0.9992791,0.7481617,0.29165503,0.000232276,0.27788067,1.0,0.7879325,1.0,0.2727538,0.8135593,0.0990991,0.29274395,1.375,1.0,0.026490064,0.42857143,0.4275077,1.0,0.37687394,0.1269906,0,0.008056395,0.02020202,0.0,0.020833334,0.003083248,0.0,0.005102041,0.1540709,0.010194609,0.033258453,0.5797392,0.5683931,0.42027617,0.4998815,0.8333333,7
0.00035829,0.33055767,0.06600956,2.58e-19,0.0,1,0.630043,0.3663672,0.02541869,0.0,0.0,0.0,0.30032292,0.5209635,0.5344191,0.9706642,0.001355959,0.20684281,0.47676042,0.0,0.0,2.54e-05,0.0,0.000359113,0.004687588,0.001294269,1,0.300607,0.09043556,0.4175908,0.055979095,0.047947083,0.16247731,0.113903664,0.8430483,0.23946121,0.375635,0.0,0.0,0.0,0,0.097070746,0.44517505,0.33333334,0.0,0.046801407,0.8634646,0.28634128,0.48202085,0.99904174,0.79154885,0.8723315,0.00189852,0.003921569,0.06115363,0.03426799,0.6834736,0.3125,0.33301318,0.749992,0.26904398,0.00031541,0.36725938,1.0,0.7879325,1.0,0.3647997,0.6101695,0.0990991,0.12642255,0.125,0.0,0.026203547,0.71428573,0.71071243,1.0,0.6284605,0.15976238,0,-0.002014099,0.02020202,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.010258758,0.019257134,0.9338592,0.24036671,0.33778524,0.1556443,0.048228253,0.79761904,7
0.00035829,0.3305615,0.06643392,2.58e-19,0.0,1,0.63048106,0.37501374,0.038553607,0.0,0.0,0.0,0.083774686,0.6296423,0.5273958,0.97529334,0.00141688,0.19519156,0.4713175,0.0,0.0,2.2e-05,0.0,0.000325758,0.004407979,0.000879838,1,0.0801464,0.08758678,0.4195834,0.10560203,0.090450004,0.16242777,0.11390941,0.75996023,0.2660626,0.37563422,0.0,0.0,0.0,0,0.097070746,0.44517505,0.33333334,0.0,0.046467144,0.863548,0.28634128,0.5134894,0.9990442,0.76133585,0.8723345,0.001990679,0.003921569,0.10637412,0.034034807,0.6834811,0.3125,0.33301318,0.7499896,0.26878577,0.000315907,0.38188097,1.0,0.7879325,1.0,0.36771765,0.6101695,0.0990991,0.12591094,0.125,0.0,0.026218584,0.71428573,0.70920247,1.0,0.6128995,0.16029961,0,-0.002014099,0.02020202,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.01904385,0.05315745,0.970063,0.42648277,0.13139531,0.1727558,0.062144898,0.8030942,7
0.00035829,0.33057368,0.06365741,2.58e-19,0.0,1,0.6301901,0.3657159,0.024250247,0.0,0.0,0.0,0.306682,0.52354264,0.5329167,0.9706968,0.001316187,0.21009701,0.47674957,0.0,0.0,3.87e-05,0.0,0.000367946,0.004731546,0.001680086,1,0.30697557,0.08959982,0.4175554,0.055874076,0.04785713,0.16241488,0.11390356,0.8416244,0.2394299,0.375635,0.0,0.0,0.0,0,0.097070746,0.44517505,0.33333334,0.0,0.046058893,0.8634887,0.28634128,0.4740464,0.9990374,0.7900517,0.872329,0.001901531,0.003921569,0.061039284,0.034178678,0.6834781,0.3125,0.33301318,0.74999106,0.2692044,0.000315529,0.3681369,1.0,0.7879325,1.0,0.36257392,0.5084746,0.0990991,0.12739784,0.125,0.0,0.026216878,0.71428573,0.71005356,1.0,0.62831897,0.15873826,0,-0.002014099,0.02020202,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.010258758,0.020535037,0.9338592,0.24632524,0.3470953,0.1678166,0.048228253,0.79761904,7
0.00035829,0.99165297,0.04809671,2.58e-19,6.32e-07,1,0.63048106,0.38982102,0.06133235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.3252102,0.39803818,0.2763455,0.19460937,0.81229347,0.46923965,0.68882525,0.0,0.0,0.0,0,0.09701384,0.0,0.6666667,0.0,0.06172177,0.9534288,0.28634128,0.67356575,0.99970716,0.8162309,0.872349,0.006613094,0.003921569,0.3563163,0.06640587,0.8293521,0.2621528,0.2802262,0.749992,0.26413244,0.000399042,0.5673245,1.0,0.7879325,1.0,0.34310248,0.5084746,0.0990991,0.08127143,0.1875,1.0,0.032204155,0.71428573,0.7093601,1.0,0.6235907,0.17637585,1,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,7
0.00035829,0.99170077,0.0485705,2.58e-19,6.09e-07,1,0.63053215,0.37601554,0.03982301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.15209454,0.67843026,0.27633068,0.19529098,0.8791452,0.410667,0.688782,0.0,0.0,0.0,0,0.09701384,0.0,0.6666667,0.0,0.061676193,0.9382132,0.28634128,0.54425234,0.99656314,0.7625719,0.8723346,0.00159979,0.003921569,0.16667373,0.06353283,0.82962525,0.26151314,0.27987733,0.74998736,0.26007366,0.00043694,0.5312587,1.0,0.7879325,1.0,0.3808191,0.55932206,0.0990991,0.0837979,0.1875,1.0,0.03386847,0.71428573,0.70920247,1.0,0.61100817,0.17377663,1,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,8
0.00035829,0.99167496,0.048696846,2.58e-19,6.08e-07,1,0.6305889,0.37677106,0.04068338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.15222079,0.6785384,0.2763209,0.19527924,0.88029605,0.4116549,0.6887795,0.0,0.0,0.0,0,0.09701384,0.0,0.6666667,0.0,0.061860014,0.93806404,0.28634128,0.5163647,0.9965233,0.78570735,0.8723327,0.001609829,0.003921569,0.1668122,0.06370023,0.8296295,0.2621528,0.28055894,0.749992,0.26027262,0.00043675,0.5292543,1.0,0.7879325,1.0,0.36911967,0.55932206,0.0990991,0.08159577,0.1875,1.0,0.03383331,0.71428573,0.70920247,1.0,0.60933775,0.17637585,1,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,8
0.00035829,0.9917422,0.048696846,2.58e-19,5.78e-07,1,0.63096607,0.37751678,0.041256964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.1584912,0.6839091,0.27619192,0.19519253,0.8719019,0.41346437,0.6887743,0.0,0.0,0.0,0,0.09701384,0.0,0.6666667,0.0,0.061847303,0.93822855,0.28634128,0.53946984,0.99654955,0.760744,0.8723327,0.001603895,0.003921569,0.17425622,0.06364513,0.8295702,0.2621528,0.28055894,0.749992,0.2630573,0.000436664,0.52542424,1.0,0.7879325,1.0,0.36847264,0.7627119,0.0990991,0.08159577,0.21875,1.0,0.033841442,0.71428573,0.70920247,1.0,0.6094625,0.17637585,1,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,7
0.00035829,0.99199235,0.048696846,2.58e-19,6.08e-07,1,0.63053495,0.37583894,0.04068338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.15225236,0.67856544,0.27630815,0.19526128,0.87964106,0.41166186,0.6887847,0.0,0.0,0.0,0,0.09701384,0.0,0.6666667,0.0,0.061798107,0.9381828,0.28634128,0.5577695,0.99656206,0.7591125,0.87233675,0.001620001,0.003921569,0.16684674,0.06387405,0.8295557,0.2621528,0.28055894,0.74998873,0.25855196,0.00043706,0.54817885,1.0,0.7879325,1.0,0.3602667,0.55932206,0.0990991,0.08159577,0.1875,1.0,0.033865605,0.71428573,0.70920247,1.0,0.6104943,0.17637585,1,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,8
0.00035829,0.99177516,0.015432099,2.58e-19,0.0,1,0.6301633,0.37196252,0.03385973,0.0,0.0,0.0,0.0,0.0,0.4749332,0.9820322,0.000254325,0.35172164,0.44700658,0.0,0.003842819,0.0,0.0,0.0,0.25866878,0.042585663,1,0.42326474,0.0716861,0.4214355,0.122712515,0.27562374,0.11038874,0.11072079,0.8302656,0.25094566,0.25093874,0.706635,0.0,0.3549382,0,0.000145277,0.0,0.6666667,0.0,0.03813605,0.8560538,0.28634128,0.2327081,0.996267,0.6979663,0.87234217,0.036050383,0.003921569,0.35166025,0.017000306,0.48960102,0.9375,0.99903953,0.7475725,0.26604685,0.000256902,0.33926547,1.0,0.7879325,1.0,0.38448304,0.7627119,0.0990991,0.28773978,0.125,1.0,0.019786468,0.42857143,0.4281257,1.0,0.36689553,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.0666894,0.004707358,0.24971408,0.32295072,0.20831124,0.11701146,0.23421003,0.5,7
